City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,New Milford,US,40.9327,-74.0179,32.0,69,1,2.44,clear sky
349,Trelew,AR,-43.249,-65.3051,86.85,13,0,14.76,clear sky
350,Temozon,MX,20.8,-88.2167,63.16,84,0,3.67,clear sky
351,Zhizdra,RU,53.746,34.7395,15.8,79,90,20.13,snow
352,Mabaruma,GY,8.2,-59.7833,72.64,91,46,3.06,scattered clouds
353,Tucumcari,US,35.1717,-103.725,35.6,51,1,6.91,clear sky
354,Pauini,BR,-7.7136,-66.9764,73.96,95,98,0.49,overcast clouds
355,Moranbah,AU,-22.0016,148.0466,89.38,46,71,12.46,broken clouds
356,Dingle,PH,10.9995,122.6711,82.98,79,82,14.7,light rain
357,Ryazanovskiy,RU,55.55,39.4333,14.59,96,100,12.66,light snow
358,Sorland,NO,67.667,12.6934,37.17,78,100,18.41,overcast clouds
359,Naryan-Mar,RU,67.6713,53.087,-13.58,88,99,14.65,overcast clouds
360,Kamenka,RU,51.3223,42.7678,39.0,98,100,12.1,light rain
361,Ayan,RU,56.45,138.1667,-10.28,86,100,10.83,overcast clouds
362,Bichura,RU,50.5881,107.6022,17.53,89,99,10.56,overcast clouds
363,Mount Isa,AU,-20.7333,139.5,98.6,32,97,14.97,overcast clouds
364,Lasa,IT,46.6166,10.7002,39.0,93,0,5.75,clear sky
365,Lumding,IN,25.7535,93.1732,78.96,36,0,2.86,clear sky
366,Martapura,ID,-3.4167,114.85,86.0,79,40,6.91,scattered clouds
367,Pecos,US,31.4229,-103.4932,48.2,53,1,5.75,clear sky
368,Barentu,ER,15.1139,37.5928,63.73,29,2,2.39,clear sky
369,Aguililla,MX,18.7333,-102.7333,68.29,71,0,4.21,clear sky
370,Atbasar,KZ,51.8,68.3333,29.82,99,100,10.51,overcast clouds
371,Faanui,PF,-16.4833,-151.75,82.36,65,10,5.93,clear sky
372,Romanovskaya,RU,47.5426,42.0285,45.34,89,100,13.47,overcast clouds
373,Pointe-Noire,CG,-4.7761,11.8635,75.2,94,20,3.44,moderate rain
374,Yakymivka,UA,46.6897,35.1536,37.2,78,95,22.77,overcast clouds
375,Soyo,AO,-6.1349,12.3689,80.19,84,100,8.93,overcast clouds
376,Beni,CD,0.5,29.4667,68.2,72,94,0.96,overcast clouds
377,Shingu,JP,33.7333,135.9833,51.8,43,40,8.05,scattered clouds
378,Malakal,SS,9.5334,31.6605,72.37,21,1,15.19,clear sky
379,Peniche,PT,39.3558,-9.3811,51.01,89,99,5.01,overcast clouds
380,Barcelos,PT,41.5388,-8.6151,46.99,93,0,2.3,clear sky
381,Danielskuil,ZA,-28.1887,23.5395,66.27,77,0,6.71,clear sky
382,Svetlaya,RU,46.5389,138.3297,13.21,78,58,5.88,broken clouds
383,Sitka,US,57.0531,-135.33,37.4,75,75,3.44,broken clouds
384,Broken Hill,AU,-31.95,141.4333,75.2,31,40,14.97,scattered clouds
385,La Palma,US,33.8464,-118.0467,55.4,100,20,3.18,few clouds
386,Nyakahanga,TZ,-1.6033,31.1414,60.76,97,92,2.42,overcast clouds
387,Bindi,SL,9.9167,-11.45,64.2,90,1,2.35,clear sky
388,Blagoyevo,RU,63.3667,47.9167,7.12,95,98,6.04,overcast clouds
389,Avera,US,33.194,-82.5271,51.01,49,40,3.44,scattered clouds
390,Impfondo,CG,1.6381,18.0667,70.57,85,54,2.75,broken clouds
391,Kishtwar,IN,33.3167,75.7667,44.4,48,100,0.72,overcast clouds
392,Kindu,CD,-2.95,25.95,69.94,93,22,1.12,few clouds
393,Moose Factory,CA,51.2585,-80.6094,32.0,59,90,9.22,overcast clouds
394,Angren,UZ,41.0167,70.1436,45.16,47,99,6.69,overcast clouds
395,Orchard Homes,US,46.8633,-114.0484,30.99,100,90,3.62,light snow
396,Monforte De Lemos,ES,42.5216,-7.5142,39.0,94,91,1.63,overcast clouds
397,Estelle,US,29.8458,-90.1067,64.99,94,90,10.36,overcast clouds
398,Pitimbu,BR,-7.4706,-34.8086,77.0,88,40,4.61,scattered clouds
399,Mayumba,GA,-3.432,10.6554,79.32,84,100,5.41,overcast clouds
400,Kapit,MY,2.0167,112.9333,84.92,74,100,2.08,overcast clouds
401,Podgornoye,RU,51.735,39.1496,33.8,93,90,8.95,light rain and snow
402,Avola,IT,36.9113,15.1395,51.8,93,75,4.61,broken clouds
403,Pangai,TO,-19.8,-174.35,82.4,89,75,6.91,broken clouds
404,Waingapu,ID,-9.6567,120.2641,85.93,70,74,16.42,broken clouds
405,Zalantun,CN,48.0,122.7167,23.52,87,4,7.34,clear sky
406,Bay Roberts,CA,47.5999,-53.2648,39.2,100,90,6.91,fog
407,Poli,TZ,-3.3333,36.8,66.2,88,20,5.75,few clouds
408,Sur,OM,22.5667,59.5289,72.09,50,0,3.44,clear sky
409,Tres Arroyos,AR,-38.3739,-60.2798,55.87,86,0,5.73,clear sky
410,Geraldton,AU,-28.7667,114.6,80.6,32,100,21.85,overcast clouds
411,Constitucion,CL,-35.3333,-72.4167,59.2,91,89,1.68,overcast clouds
412,Zyryanka,RU,65.75,150.85,-9.98,89,100,19.62,overcast clouds
413,Xichang,CN,27.8964,102.2634,59.31,40,3,3.4,clear sky
414,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,12.2,44,40,4.47,scattered clouds
415,Altay,CN,47.8667,88.1167,23.14,91,86,1.1,overcast clouds
416,Natitingou,BJ,10.3042,1.3796,74.61,19,0,9.1,clear sky
417,Yaan,NG,7.3833,8.5667,70.29,75,22,4.56,few clouds
418,Baruun-Urt,MN,46.6806,113.2792,15.03,94,50,8.81,scattered clouds
419,Danilovka,RU,50.3557,44.1168,43.52,90,100,20.07,overcast clouds
420,Ilulissat,GL,69.2167,-51.1,6.8,36,40,16.11,light snow
421,Sibolga,ID,1.7427,98.7792,85.39,63,100,4.85,overcast clouds
422,Verkhoyansk,RU,67.5447,133.385,-32.4,80,100,2.51,overcast clouds
423,Veraval,IN,20.9,70.3667,76.96,28,0,9.84,clear sky
424,Berlevag,NO,70.8578,29.0864,24.8,74,0,2.3,light snow
425,Buin,CL,-33.7333,-70.75,72.0,82,0,9.22,clear sky
426,Otane,NZ,-39.8833,176.6333,62.01,69,97,1.01,overcast clouds
427,Porto Novo,BJ,6.4965,2.6036,82.4,89,40,4.61,scattered clouds
428,Along,IN,28.1667,94.7667,75.43,32,56,0.69,broken clouds
429,Muromtsevo,RU,56.3724,75.2418,11.79,94,100,8.05,overcast clouds
430,Gannan,CN,47.9147,123.5031,15.93,89,35,0.38,scattered clouds
431,Altamont,US,42.2068,-121.7372,28.99,86,1,0.89,clear sky
432,Ronneby,SE,56.21,15.276,6.8,92,0,3.44,clear sky
433,Miri,MY,4.4148,114.0089,86.0,79,40,8.05,scattered clouds
434,Kopavogur,IS,64.1123,-21.913,37.4,70,20,23.02,few clouds
435,Dandong,CN,40.1292,124.3947,38.05,79,22,10.27,few clouds
436,Troitskoye,RU,52.9821,84.6757,16.54,94,100,2.93,overcast clouds
437,Vaitape,PF,-16.5167,-151.75,82.38,65,9,6.08,clear sky
438,Tando Jam,PK,25.4272,68.5362,71.04,23,0,2.75,clear sky
439,Ajdabiya,LY,30.7554,20.2263,52.84,89,22,1.52,few clouds
440,Qujing,CN,25.4833,103.7833,64.26,32,0,10.98,clear sky
441,Rodionovo-Nesvetayskaya,RU,47.6103,39.7121,42.01,93,75,13.42,light rain
442,Nortelandia,BR,-14.4547,-56.8028,74.23,92,100,1.88,light rain
443,Shellbrook,CA,53.2168,-106.4011,3.2,72,90,8.05,light snow
444,Cariati,IT,39.4922,16.9594,53.01,41,100,1.66,overcast clouds
445,Makurdi,NG,7.7411,8.5121,73.02,26,4,5.35,clear sky
446,Doha,QA,25.2867,51.5333,71.01,94,0,4.61,mist
447,Starodub,RU,52.5844,32.7633,8.47,94,96,14.38,overcast clouds
448,Gbadolite,CD,4.2833,21.0167,68.23,92,96,3.53,overcast clouds
449,Camacha,PT,33.0833,-16.3333,55.4,71,40,16.11,scattered clouds
450,Kharovsk,RU,59.9642,40.1912,3.29,94,95,4.36,overcast clouds
451,Buncrana,IE,55.1333,-7.45,38.26,93,96,4.76,overcast clouds
452,Hoa Binh,VN,20.8133,105.3383,73.4,60,75,6.91,broken clouds
453,San Vicente,AR,-26.6167,-54.1333,58.95,100,4,2.75,light rain
454,Kurilsk,RU,45.2333,147.8833,15.31,90,100,21.81,overcast clouds
455,Mackay,AU,-21.15,149.2,87.8,66,40,16.11,scattered clouds
456,Francisco Sa,BR,-16.4758,-43.4883,75.2,78,0,1.43,clear sky
457,Matay,EG,28.419,30.7792,53.91,92,0,10.4,clear sky
458,Amapa,BR,1.0,-52.0,69.39,98,100,2.01,overcast clouds
459,Belmonte,BR,-15.8631,-38.8828,77.0,78,20,4.61,few clouds
460,Minyar,RU,55.0709,57.5485,35.76,92,100,7.43,overcast clouds
461,Palmer,US,42.1584,-72.3287,23.0,92,1,2.53,clear sky
462,Tagusao,PH,9.1924,117.8141,83.19,69,80,10.49,broken clouds
463,Darjiling,IN,27.0333,88.2667,55.85,48,0,4.34,clear sky
464,Porto Velho,BR,-8.7619,-63.9039,77.0,88,40,5.75,light rain
465,Kununurra,AU,-15.7667,128.7333,80.6,89,75,19.57,moderate rain
466,Vila Velha,BR,-20.3297,-40.2925,78.8,73,20,8.05,few clouds
467,Virginia Beach,US,36.8529,-75.978,44.6,39,90,5.75,overcast clouds
468,Yate,GB,51.5407,-2.4184,42.01,95,9,4.74,clear sky
469,Samarai,PG,-10.6167,150.6667,84.65,70,49,4.52,scattered clouds
470,Nandaime,NI,11.757,-86.0529,75.2,78,40,4.61,scattered clouds
471,Trogir,HR,43.5125,16.2517,51.01,87,0,2.3,clear sky
472,Nakhon Thai,TH,17.1006,100.8374,93.0,39,1,4.61,clear sky
473,Atlantic Beach,US,30.3344,-81.3987,53.6,62,1,6.91,clear sky
474,Casper,US,42.8666,-106.3131,26.01,73,20,9.22,few clouds
475,Masindi,UG,1.6744,31.715,71.78,63,57,4.5,broken clouds
476,Warren,US,39.4334,-84.1666,36.0,100,90,27.63,light rain
477,Katsuura,JP,35.1333,140.3,50.0,53,20,6.91,few clouds
478,Paripiranga,BR,-10.6875,-37.8617,69.57,94,20,7.78,few clouds
479,Manta,EC,-0.95,-80.7333,77.0,94,90,5.75,overcast clouds
480,Takoradi,GH,4.8845,-1.7554,78.8,88,4,7.0,clear sky
481,Roald,NO,62.5833,6.1333,24.8,63,0,10.36,clear sky
482,Merauke,ID,-8.4667,140.3333,83.48,81,100,13.94,light rain
483,Kaputa,ZM,-8.4689,29.6619,69.06,85,72,2.13,broken clouds
484,La Paz,BO,-16.5,-68.15,44.6,93,75,8.05,light rain
485,Jiangmen,CN,22.5833,113.0833,79.0,63,28,1.99,scattered clouds
486,Bantry,IE,51.6833,-9.45,39.2,87,75,10.36,broken clouds
487,Eugene,US,44.0521,-123.0867,44.6,76,90,5.75,overcast clouds
488,San Fernando,PH,15.0286,120.6898,86.0,58,75,11.5,broken clouds
489,Korla,CN,41.7597,86.1469,33.91,69,9,8.77,clear sky
490,Zhigansk,RU,66.7697,123.3711,-37.95,76,0,9.69,clear sky
491,Asfi,MA,32.2994,-9.2372,56.57,77,94,22.12,overcast clouds
492,Kaduqli,SD,11.0167,29.7167,67.06,25,0,21.21,clear sky
493,Hirson,FR,49.9226,4.0826,44.01,36,100,3.0,overcast clouds
494,Alpoyeca,MX,17.6667,-98.5167,69.69,57,0,3.69,clear sky
495,Zholymbet,KZ,51.7433,71.7122,29.21,98,95,12.39,overcast clouds
496,Havre-Saint-Pierre,CA,50.2334,-63.5986,33.8,100,90,9.22,light rain
497,Egvekinot,RU,66.3167,-179.1667,-20.31,90,100,15.88,snow
498,Ondangwa,NA,-17.9167,15.95,74.57,52,68,2.93,broken clouds
499,Elat,IL,29.5581,34.9482,59.0,88,75,4.36,broken clouds
500,Thika,KE,-1.0333,37.0693,60.8,72,0,5.75,clear sky
501,Smrzovka,CZ,50.7382,15.2464,33.01,96,66,2.1,broken clouds
502,Alto Longa,BR,-5.2511,-42.2103,74.44,90,99,3.31,overcast clouds
503,Pailon,BO,-17.65,-62.75,71.6,83,40,3.44,scattered clouds
504,Athabasca,CA,54.7169,-113.2854,-9.4,77,64,3.44,broken clouds
505,Portobelo,PA,9.55,-79.65,79.0,77,43,12.01,scattered clouds
506,Arroyo,ES,41.6096,-4.7969,45.0,100,100,12.66,overcast clouds
507,Saint-Pierre,RE,-21.3393,55.4781,86.0,58,40,4.61,light rain
508,Ulaangom,MN,49.9811,92.0667,0.64,88,67,2.53,broken clouds
509,Turtas,RU,58.9417,69.1325,13.15,96,97,5.82,overcast clouds
510,Karang Tengah,ID,-7.5787,111.8642,84.7,76,70,11.7,broken clouds
511,San Nicolas,PH,18.1725,120.5953,84.2,61,20,11.5,few clouds
512,Grimshaw,CA,56.1834,-117.6027,-5.8,65,90,12.66,light snow
513,Hargeysa,SO,9.56,44.065,61.83,38,9,1.74,clear sky
514,Ashland,US,40.8167,-82.2665,35.6,93,90,21.85,light snow
515,Macau,MO,22.2006,113.5461,71.6,64,0,2.3,clear sky
516,Niquero,CU,20.0431,-77.5828,69.15,76,14,12.95,few clouds
517,Turbat,PK,26.0023,63.044,70.36,19,0,13.85,clear sky
518,Nelson Bay,AU,-32.7167,152.15,84.2,58,0,14.97,clear sky
519,San Andres,CO,12.5847,-81.7006,78.8,83,20,6.91,few clouds
520,Kieta,PG,-6.2167,155.6333,84.4,73,33,6.22,moderate rain
521,Tomatlan,MX,19.9333,-105.25,64.42,81,0,2.17,clear sky
522,Penzance,GB,50.1186,-5.5371,46.4,87,75,13.8,broken clouds
523,Maputo,MZ,-25.9653,32.5892,77.0,94,75,8.05,light rain
524,Monrovia,LR,6.3005,-10.7969,75.2,94,20,5.91,light rain
525,Jinchang,CN,38.4953,102.1739,43.32,37,0,2.04,clear sky
526,Manaus,BR,-3.1019,-60.025,80.6,89,0,2.3,clear sky
527,Cooma,AU,-36.2333,149.1333,77.0,50,75,23.02,broken clouds
528,Pontianak,ID,-0.0333,109.3333,82.4,83,75,5.75,light rain
529,Saint-Georges,GD,12.0564,-61.7485,78.8,78,20,8.05,few clouds
530,Yanji,CN,42.9075,129.5078,26.91,83,0,3.02,clear sky
531,Tezu,IN,27.9167,96.1667,80.87,15,0,3.65,clear sky
532,Les Cayes,HT,18.2,-73.75,73.29,79,11,7.45,few clouds
533,Skelleftea,SE,64.7507,20.9528,19.4,93,75,4.61,broken clouds
534,Los Llanos De Aridane,ES,28.6585,-17.9182,53.6,82,40,4.61,scattered clouds
535,Roros,NO,62.5747,11.3842,-20.2,76,20,2.3,few clouds
536,Letka,RU,59.6011,49.4232,11.1,95,100,1.74,light snow
537,Iqaluit,CA,63.7506,-68.5145,15.8,86,90,10.36,light snow
538,Ludvika,SE,60.1496,15.1878,12.99,85,90,9.22,overcast clouds
539,Port Hedland,AU,-20.3167,118.5667,85.57,70,49,14.83,scattered clouds
540,Saint-Augustin,CA,51.226,-58.6502,34.36,91,100,12.8,overcast clouds
541,Mildura,AU,-34.2,142.15,81.0,21,75,13.8,broken clouds
542,Salinopolis,BR,-0.6136,-47.3561,79.54,85,86,10.0,overcast clouds
543,Biloela,AU,-24.4167,150.5,92.35,24,52,1.36,broken clouds
544,Marsa Matruh,EG,31.3525,27.2453,60.8,67,75,11.5,broken clouds
545,Inhambane,MZ,-23.865,35.3833,84.2,89,75,7.11,broken clouds
546,Benito Juarez,MX,19.385,-99.165,62.6,39,1,3.44,clear sky
547,Myre,NO,69.1036,15.9492,32.0,86,75,24.16,broken clouds
548,Salalah,OM,17.0151,54.0924,73.4,60,40,8.05,scattered clouds
549,Gaziantep,TR,37.0594,37.3825,48.2,76,75,3.44,broken clouds
550,Harfleur,FR,49.5066,0.1983,46.4,93,90,8.05,overcast clouds
551,Teya,RU,60.3778,92.6267,5.4,90,100,9.13,overcast clouds
552,Mana,GF,5.6592,-53.7767,76.51,81,14,11.1,few clouds
553,Yenotayevka,RU,47.2456,47.0281,38.57,93,99,11.54,overcast clouds
554,Moerai,PF,-22.4333,-151.3333,80.4,76,93,14.38,overcast clouds
555,Lukovetskiy,RU,64.2956,41.9211,3.2,72,40,8.95,light snow
556,Twentynine Palms,US,34.1356,-116.0542,54.0,25,1,6.91,clear sky
557,Harsin,IR,34.2721,47.5861,44.6,93,90,6.91,overcast clouds
558,Uige,AO,-7.6087,15.0613,67.06,94,100,2.66,light rain
559,Champerico,GT,14.3,-91.9167,66.0,93,29,3.13,scattered clouds
560,Baykit,RU,61.67,96.37,2.21,89,100,3.47,overcast clouds
561,Deputatskiy,RU,69.3,139.9,-26.48,88,96,3.76,overcast clouds
562,Kuala Terengganu,MY,5.3302,103.1408,80.01,89,40,3.44,scattered clouds
563,Mbamba,NG,9.9833,13.1,66.22,26,0,5.03,clear sky
564,Natal,BR,-5.795,-35.2094,78.8,83,40,6.91,scattered clouds
565,Gizo,SB,-8.103,156.8419,84.78,72,13,8.46,light rain
566,Shchors,UA,51.8186,31.945,13.59,94,78,14.74,broken clouds
567,Coahuayana,MX,18.7333,-103.6833,69.31,89,4,2.15,clear sky
568,Asau,RO,46.4333,26.4,35.01,73,58,1.19,broken clouds
569,Hakkari,TR,37.5833,44.1667,32.0,100,90,2.3,snow
570,Kyabe,TD,9.4515,18.9449,72.61,21,66,8.7,broken clouds
571,Bojnurd,IR,37.4747,57.329,35.6,51,0,2.3,clear sky
572,Honiara,SB,-9.4333,159.95,84.0,72,4,7.18,clear sky
573,Pinheiro Machado,BR,-31.5783,-53.3811,57.99,98,31,15.99,scattered clouds
574,San Cristobal,VE,7.7669,-72.225,68.86,68,82,1.97,broken clouds
575,Najran,SA,17.4924,44.1277,59.0,33,0,4.45,clear sky
576,Conakry,GN,9.538,-13.6773,76.24,75,10,7.05,clear sky
577,Marsh Harbour,BS,26.5412,-77.0636,65.35,57,92,8.37,overcast clouds
578,Iquique,CL,-20.2208,-70.1431,69.8,68,0,8.05,clear sky
579,Chernyshevskiy,RU,63.0128,112.4714,-28.7,86,97,3.69,overcast clouds
580,Sfantu Gheorghe,RO,45.8667,25.7833,39.99,88,63,2.51,broken clouds
581,Acarau,BR,-2.8856,-40.12,77.83,85,76,12.37,broken clouds
582,Kollam,IN,8.8833,76.6,87.8,55,20,4.85,haze
583,Fomboni,KM,-12.28,43.7425,83.44,66,59,2.15,broken clouds
584,Raga,SS,8.4596,25.678,65.53,27,0,6.53,clear sky
585,Sabang,ID,5.8933,95.3214,81.37,76,38,24.74,scattered clouds
586,Bloemfontein,ZA,-29.1211,26.214,64.4,94,0,4.61,clear sky
587,West Odessa,US,31.8424,-102.4988,46.99,46,1,12.66,clear sky
588,Demba,CD,-5.51,22.2667,68.56,90,73,0.63,broken clouds
589,Xacmaz,AZ,41.4635,48.806,45.45,76,62,1.45,broken clouds
590,Yanliang,CN,34.6592,109.2292,59.0,17,0,13.42,clear sky
591,Labuhan,ID,-6.8844,112.2051,83.28,77,84,19.26,broken clouds
592,Teguise,ES,29.0605,-13.564,55.4,76,0,10.36,clear sky
593,Santa Cruz Del Norte,CU,23.1539,-81.9236,57.2,88,1,4.61,clear sky
594,Horadiz,AZ,39.4488,47.3353,42.8,100,75,6.91,mist
595,Alghero,IT,40.5589,8.3181,48.2,93,0,4.61,clear sky
596,Sawakin,SD,19.1059,37.3321,74.05,45,88,14.65,overcast clouds
597,El Salto,MX,20.3333,-104.5,61.0,49,0,3.0,clear sky
598,Natchitoches,US,31.7668,-93.1335,51.8,66,40,6.91,scattered clouds
599,Benemerito De Las Americas,MX,16.5167,-90.6439,62.19,95,0,1.86,clear sky
600,Praya,CV,14.9215,-23.5087,68.0,77,75,16.11,broken clouds
601,Mitu,CO,1.1983,-70.1733,71.91,96,98,0.58,overcast clouds
602,Hualmay,PE,-11.0964,-77.6139,69.75,81,100,4.34,overcast clouds
603,Matamoros,MX,25.5333,-103.25,71.6,13,1,2.53,clear sky
604,Peterhead,GB,57.5058,-1.7981,39.2,87,90,20.71,light rain
605,Chinchani,IN,19.8667,72.7,78.13,35,37,13.98,scattered clouds
606,Safaga,EG,26.7292,33.9365,60.8,63,0,13.8,clear sky
607,Teguldet,RU,57.3064,88.1667,5.7,94,96,6.71,overcast clouds
608,Ramanuj Ganj,IN,23.8,83.7,82.74,15,0,5.7,clear sky
609,Ishigaki,JP,24.3448,124.1572,73.4,56,20,11.5,few clouds
610,Ngorongoro,TZ,-3.2397,35.4875,54.5,90,29,2.75,scattered clouds
611,Novoorsk,RU,51.381,58.9813,35.6,93,100,4.47,overcast clouds
612,Manokwari,ID,-0.8667,134.0833,82.62,73,100,8.79,overcast clouds
613,Miquelon,PM,47.0975,-56.3814,41.31,99,100,14.79,overcast clouds
614,Kigorobya,UG,1.6162,31.3089,72.77,64,46,4.56,scattered clouds
615,Diffa,NE,13.3154,12.6113,63.61,43,0,12.66,clear sky
616,Douglas,US,41.3,-96.167,28.0,63,90,4.61,light snow
617,Belyy Yar,RU,53.6039,91.3903,19.4,73,100,0.94,mist
618,Vuktyl,RU,63.8567,57.3094,8.62,95,100,8.5,light snow
619,Bulungu,CD,-4.55,18.6,70.39,98,95,1.25,moderate rain
620,Ambovombe,MG,-25.1667,46.0833,86.59,56,41,7.27,scattered clouds
621,Petlad,IN,22.4667,72.8,73.4,46,0,5.75,smoke
622,Pomabamba,PE,-8.8333,-77.4667,48.79,78,100,1.97,light rain
623,Kjollefjord,NO,70.9457,27.3465,24.8,74,0,2.3,clear sky
624,Kupang,ID,-10.1667,123.5833,84.2,84,75,11.5,broken clouds
625,Mitsamiouli,KM,-11.3847,43.2844,78.8,78,20,5.75,few clouds
626,Inuvik,CA,68.3499,-133.7218,-34.6,74,100,5.75,overcast clouds
627,Huarmey,PE,-10.0681,-78.1522,70.16,77,94,4.07,overcast clouds
628,Banda Aceh,ID,5.5577,95.3222,85.01,66,32,14.29,scattered clouds
629,Conway,US,35.0887,-92.4421,42.01,65,75,5.75,broken clouds
630,Raudeberg,NO,61.9875,5.1352,21.99,61,2,9.13,clear sky
631,Alice,US,27.7523,-98.0697,68.0,94,1,4.61,mist
632,Pandan,PH,14.0453,124.1694,78.08,87,92,16.15,light rain
633,Margherita,IN,27.2833,95.6833,71.6,56,0,8.05,haze
634,Katangli,RU,51.7102,143.2326,-5.1,87,100,14.76,overcast clouds
635,Teknaf,BD,20.8624,92.3058,76.71,37,0,2.95,clear sky
636,Hay River,CA,60.8156,-115.7999,-29.2,68,61,5.75,broken clouds
637,Rio Grande,BR,-32.035,-52.0986,64.99,91,73,8.01,broken clouds
638,Townsville,AU,-19.25,146.8,87.8,66,20,16.11,few clouds
639,Lata,PT,40.1629,-8.3327,50.0,94,100,1.99,overcast clouds
640,Bealanana,MG,-14.55,48.7333,70.25,84,100,2.13,overcast clouds
641,La Ronge,CA,55.1001,-105.2842,-2.2,65,100,11.5,overcast clouds
642,Ulkan,RU,57.243,107.3223,8.15,91,100,5.61,overcast clouds
643,Goundi,TD,9.3627,17.366,66.83,25,57,4.34,broken clouds
644,La Romana,DO,18.4273,-68.9728,72.43,91,0,9.75,clear sky
645,Uyemskiy,RU,64.4743,40.8524,3.2,72,40,8.95,light snow
646,Westport,US,41.1415,-73.3579,33.01,86,1,5.19,clear sky
647,Mehamn,NO,71.0357,27.8492,24.8,74,0,2.3,clear sky
648,Kemijarvi,FI,66.7131,27.4306,11.07,95,49,7.83,scattered clouds
649,Kidal,ML,18.4411,1.4078,66.43,23,83,12.8,broken clouds
650,Fukue,JP,32.6881,128.8419,50.0,62,75,2.3,broken clouds
651,Marienburg,PL,54.0359,19.0266,19.0,100,67,4.18,broken clouds
652,Novotroitskaya,RU,45.3267,41.5253,44.6,87,75,22.37,broken clouds
653,Brownsville,US,25.9018,-97.4975,68.0,88,40,6.91,scattered clouds
654,Taraz,KZ,42.9,71.3667,50.0,23,100,6.71,overcast clouds
655,Layou,VC,13.2,-61.2667,78.8,78,40,16.11,scattered clouds
656,Shirokiy,RU,49.758,129.523,-5.57,90,100,5.19,light snow
657,Northam,GB,51.0333,-4.2167,42.01,95,20,5.99,few clouds
658,Uaua,BR,-9.8414,-39.4817,71.92,83,57,10.8,broken clouds
659,Ouegoa,NC,-20.35,164.4333,83.23,72,23,10.89,few clouds
660,Chegdomyn,RU,51.1167,133.0167,-15.02,81,58,2.55,broken clouds
661,Kachiry,KZ,53.0675,76.1036,23.5,98,99,7.29,overcast clouds
662,Uvat,RU,59.1433,68.8953,12.61,96,97,5.79,overcast clouds
663,Beringovskiy,RU,63.05,179.3167,-1.52,92,100,8.95,overcast clouds
664,Olafsvik,IS,64.8945,-23.7142,38.68,78,100,35.05,overcast clouds
665,Viru,PE,-8.4167,-78.75,73.33,63,87,2.91,overcast clouds
666,Chapais,CA,49.7834,-74.8492,8.6,92,1,4.61,clear sky
667,Yumen,CN,40.2833,97.2,41.22,47,2,26.6,clear sky
668,Vila Franca Do Campo,PT,37.7167,-25.4333,51.8,87,20,12.66,few clouds
669,Husavik,IS,66.0449,-17.3389,26.6,68,0,5.75,clear sky
670,Puerto Madryn,AR,-42.7692,-65.0385,85.86,17,0,26.66,clear sky
671,Dzaoudzi,YT,-12.7887,45.2699,84.2,79,0,4.61,clear sky
672,Balikpapan,ID,-1.2675,116.8289,84.2,84,20,4.61,few clouds
673,Houma,US,29.5958,-90.7195,66.2,82,90,9.22,overcast clouds
674,Liberal,US,37.0431,-100.921,24.8,74,1,4.61,clear sky
675,Souillac,MU,-20.5167,57.5167,84.2,65,40,9.22,scattered clouds
676,Lieto,FI,60.5103,22.4618,3.2,78,0,3.44,clear sky
677,Tarko-Sale,RU,64.9225,77.785,-22.81,87,72,6.51,broken clouds
678,Turayf,SA,31.6725,38.6637,46.4,100,90,6.91,fog
679,Wilson,US,36.1501,-86.2833,48.2,93,90,8.05,overcast clouds
680,Cruz Grande,MX,16.7333,-99.1333,71.46,89,15,1.25,few clouds
681,Vancouver,CA,49.2497,-123.1193,41.0,93,90,8.05,light rain
682,Ubinskoye,RU,55.3068,79.6802,9.43,94,100,6.17,overcast clouds
683,Tamworth,GB,52.634,-1.6959,43.0,95,83,3.0,broken clouds
684,Marfino,RU,55.7028,37.3822,12.2,79,75,17.9,light snow
685,Berbera,SO,10.4396,45.0143,72.72,62,1,2.68,clear sky
686,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,78.8,89,75,8.05,broken clouds
687,Tual,ID,-5.6667,132.75,82.92,79,100,24.81,moderate rain
688,Maniitsoq,GL,65.4167,-52.9,14.07,72,100,2.33,overcast clouds
689,Kloulklubed,PW,7.0419,134.2556,86.0,70,75,13.8,broken clouds
690,Port-Gentil,GA,-0.7193,8.7815,81.45,81,68,8.19,broken clouds
691,Batticaloa,LK,7.7102,81.6924,79.03,79,100,12.21,overcast clouds
692,Darlawn,IN,24.0167,92.9,77.0,36,0,1.83,haze
693,Itarema,BR,-2.9248,-39.9167,78.62,82,77,12.5,broken clouds
694,Alexander City,US,32.944,-85.9539,57.2,77,90,12.66,overcast clouds
695,Lulea,SE,65.5842,22.1547,19.4,100,90,6.91,light snow
696,Wewak,PG,-3.5534,143.6268,84.38,75,16,10.51,light rain
697,Omboue,GA,-1.5746,9.2618,77.67,88,89,5.21,overcast clouds
698,Lagos De Moreno,MX,21.35,-101.9167,60.8,14,1,6.91,clear sky
699,Vestmanna,FO,62.1564,-7.1664,33.8,69,20,11.5,few clouds
700,Half Moon Bay,US,37.4636,-122.4286,51.8,61,1,6.17,clear sky
701,Anloga,GH,5.7947,0.8973,82.4,89,40,11.52,scattered clouds
