City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Pekalongan,ID,2021-02-03 02:06:18,-6.8886,109.6753,80.76,81,100,14.97
294,Alta Floresta,BR,2021-02-03 02:06:18,-9.8756,-56.0861,73.58,90,100,0.27
295,Merke,KZ,2021-02-03 02:06:18,42.8728,73.1786,34.93,77,31,5.23
296,Lalibela,ET,2021-02-03 02:06:18,12.0333,39.0333,48.92,49,0,3.74
297,Ponta Do Sol,PT,2021-02-03 02:06:18,32.6667,-17.1,60.01,77,36,1.01
298,Gillette,US,2021-02-03 02:06:19,44.2911,-105.5022,50.0,37,1,21.85
299,Saint-Leu,RE,2021-02-03 02:06:19,-21.15,55.2833,77.0,58,16,3.04
300,Dezful,IR,2021-02-03 02:06:19,32.3811,48.4058,53.38,46,0,1.41
301,Tilichiki,RU,2021-02-03 02:06:19,60.4667,166.1,21.45,99,97,7.49
302,Kathu,TH,2021-02-03 02:06:19,7.9178,98.3332,80.6,78,20,5.75
303,Cap Malheureux,MU,2021-02-03 02:06:19,-19.9842,57.6142,75.99,82,0,1.99
304,Camacha,PT,2021-02-03 02:06:19,33.0833,-16.3333,62.6,82,75,4.61
305,Biltine,TD,2021-02-03 02:06:19,14.5333,20.9167,67.32,21,0,7.4
306,Tallahassee,US,2021-02-03 02:04:42,30.4383,-84.2807,44.01,65,1,4.61
307,San Fernando,PH,2021-02-03 02:06:20,15.0286,120.6898,78.8,69,40,6.91
308,Bukachacha,RU,2021-02-03 02:06:20,52.9833,116.9167,-18.42,78,0,2.73
309,Hirara,JP,2021-02-03 02:06:20,24.8,125.2833,68.0,55,20,16.11
310,Aswan,EG,2021-02-03 02:06:20,24.0934,32.907,61.66,35,0,4.05
311,Iquitos,PE,2021-02-03 02:06:20,-3.7481,-73.2472,75.2,94,75,1.14
312,Juneau,US,2021-02-03 02:03:48,58.3019,-134.4197,17.6,67,20,3.44
313,Maceio,BR,2021-02-03 02:02:04,-9.6658,-35.7353,75.2,88,20,3.44
314,Ilulissat,GL,2021-02-03 02:06:21,69.2167,-51.1,-5.8,65,0,20.71
315,Lac Du Bonnet,CA,2021-02-03 02:06:21,50.2536,-96.0612,25.0,100,73,15.01
316,Ahuimanu,US,2021-02-03 02:06:21,21.4447,-157.8378,78.8,57,20,9.22
317,College,US,2021-02-03 02:06:21,64.8569,-147.8028,-9.4,76,20,3.44
318,Dingle,PH,2021-02-03 02:05:51,10.9995,122.6711,78.48,85,84,13.38
319,Malakal,SS,2021-02-03 02:06:21,9.5334,31.6605,76.08,22,10,4.47
320,Lorengau,PG,2021-02-03 02:06:22,-2.0226,147.2712,82.42,82,100,11.56
321,Bara,NG,2021-02-03 02:06:22,10.3744,10.7288,71.02,21,0,9.04
322,Touros,BR,2021-02-03 02:06:22,-5.1989,-35.4608,78.8,78,20,5.75
323,Kemerovo,RU,2021-02-03 02:01:26,55.3333,86.0833,17.6,86,40,13.42
324,Margate,GB,2021-02-03 02:06:22,51.3813,1.3862,48.99,80,62,4.0
325,Mauganj,IN,2021-02-03 02:06:22,24.6833,81.8833,55.76,42,71,4.18
326,Menongue,AO,2021-02-03 02:06:22,-14.6585,17.691,63.0,76,100,2.84
327,Trincomalee,LK,2021-02-03 02:06:22,8.5711,81.2335,78.93,75,97,16.93
328,Sarkikaraagac,TR,2021-02-03 02:06:23,38.0794,31.3664,42.66,66,100,3.49
329,Tadine,NC,2021-02-03 02:06:11,-21.55,167.8833,78.76,72,73,34.18
330,Hazorasp,UZ,2021-02-03 02:06:23,41.3194,61.0742,28.4,86,0,4.61
331,Abnub,EG,2021-02-03 02:06:23,27.2696,31.1511,50.0,76,0,5.75
332,Santa Elena,EC,2021-02-03 02:06:23,-2.2333,-80.85,77.16,79,37,9.04
333,Oistins,BB,2021-02-03 02:06:23,13.0667,-59.5333,78.8,65,75,21.85
334,Rey Bouba,CM,2021-02-03 02:06:23,8.6724,14.1786,72.97,22,0,2.21
335,Te Anau,NZ,2021-02-03 02:06:23,-45.4167,167.7167,71.42,50,2,4.05
336,Vilhena,BR,2021-02-03 02:01:49,-12.7406,-60.1458,71.15,95,97,0.69
337,Nouadhibou,MR,2021-02-03 02:06:24,20.931,-17.0347,67.53,56,0,15.43
338,Oktyabrskoye,RU,2021-02-03 02:06:24,43.0645,44.7417,28.4,80,15,8.95
339,Roebourne,AU,2021-02-03 02:06:24,-20.7833,117.1333,84.4,76,41,19.71
340,Kutum,SD,2021-02-03 02:06:24,14.2,24.6667,67.57,24,0,12.15
341,Isla Vista,US,2021-02-03 02:05:37,34.4133,-119.861,61.0,72,1,9.6
342,Tangzhai,CN,2021-02-03 02:06:24,34.4328,116.5911,46.0,76,0,3.0
343,Wewak,PG,2021-02-03 02:06:24,-3.5534,143.6268,77.7,89,100,4.83
344,La Ceiba,HN,2021-02-03 02:06:24,15.7597,-86.7822,66.2,82,75,2.3
345,Santa Ana De Yusguare,HN,2021-02-03 02:06:24,13.3006,-87.1139,76.03,51,0,6.8
346,Winneba,GH,2021-02-03 02:06:25,5.3511,-0.6231,82.4,89,40,9.22
347,Ranau,MY,2021-02-03 02:06:25,5.9538,116.6641,82.4,83,20,4.61
348,Malmyzh,RU,2021-02-03 02:06:25,56.5205,50.6818,6.39,94,46,4.79
349,Koumac,NC,2021-02-03 02:06:25,-20.5667,164.2833,77.04,81,100,19.51
350,Marsh Harbour,BS,2021-02-03 02:05:18,26.5412,-77.0636,61.61,65,0,25.9
351,Campbellsville,US,2021-02-03 02:02:24,37.3434,-85.3419,33.01,69,90,9.22
352,Pringsewu,ID,2021-02-03 02:06:26,-5.3582,104.9744,77.5,87,100,4.12
353,Berbera,SO,2021-02-03 02:01:34,10.4396,45.0143,72.25,65,64,4.81
354,North Bend,US,2021-02-03 02:06:26,43.4065,-124.2243,46.0,93,90,14.97
355,Verkhoyansk,RU,2021-02-03 02:06:26,67.5447,133.385,-41.4,77,80,2.68
356,Cabo San Lucas,MX,2021-02-03 02:03:40,22.8909,-109.9124,69.8,64,40,8.05
357,Wiwili,NI,2021-02-03 02:06:26,13.6268,-85.8254,66.0,80,30,4.34
358,Hobyo,SO,2021-02-03 02:06:26,5.3505,48.5268,73.58,78,91,14.56
359,Aklavik,CA,2021-02-03 02:06:27,68.2191,-135.0107,-34.6,74,100,6.82
360,Tucuma,BR,2021-02-03 02:06:27,-0.1833,-50.05,76.73,90,100,6.87
361,Tazmalt,DZ,2021-02-03 02:06:27,36.3868,4.3989,53.42,62,0,4.83
362,Dukhovshchina,RU,2021-02-03 02:06:27,55.1919,32.4111,16.07,96,100,10.8
363,Price,US,2021-02-03 02:03:01,39.5994,-110.8107,32.0,74,1,3.44
364,Itarema,BR,2021-02-03 02:06:27,-2.9248,-39.9167,77.41,82,58,11.7
365,Mogadishu,SO,2021-02-03 02:06:27,2.0371,45.3438,73.78,79,24,19.24
366,Faanui,PF,2021-02-03 02:06:28,-16.4833,-151.75,81.88,75,0,15.01
367,Tricase,IT,2021-02-03 02:06:28,39.9304,18.3553,46.4,100,75,2.3
368,Kamen-Rybolov,RU,2021-02-03 02:06:28,44.7481,132.0403,0.14,82,0,7.31
369,Palana,RU,2021-02-03 02:06:28,59.1167,159.9667,0.73,93,67,9.33
370,Nelson Bay,AU,2021-02-03 02:05:06,-32.7167,152.15,73.99,64,75,13.8
371,Balkhash,KZ,2021-02-03 02:06:28,46.844,74.9804,5.0,92,40,8.95
372,Xai-Xai,MZ,2021-02-03 02:06:28,-25.0519,33.6442,76.17,92,77,5.64
373,Khandyga,RU,2021-02-03 02:06:29,62.6667,135.6,-44.21,77,100,2.1
374,Mount Gambier,AU,2021-02-03 02:06:29,-37.8333,140.7667,69.8,52,0,12.66
375,Monrovia,LR,2021-02-03 02:06:29,6.3005,-10.7969,78.49,87,0,7.25
376,Santiago Del Estero,AR,2021-02-03 02:06:29,-27.7951,-64.2615,65.12,90,100,10.09
377,Uddevalla,SE,2021-02-03 02:06:29,58.3478,11.9424,26.6,86,90,8.05
378,The Valley,AI,2021-02-03 02:06:29,18.217,-63.0578,78.8,69,20,8.05
379,Atambua,ID,2021-02-03 02:06:30,-9.1061,124.8925,77.65,81,99,3.27
380,Paamiut,GL,2021-02-03 02:06:30,61.994,-49.6678,5.92,80,0,13.62
381,Shimoda,JP,2021-02-03 02:06:15,34.6667,138.95,48.2,57,20,9.22
382,Beaverlodge,CA,2021-02-03 02:06:30,55.2166,-119.4361,-5.8,77,90,12.66
383,Sibolga,ID,2021-02-03 02:06:30,1.7427,98.7792,81.5,69,99,1.83
384,La Rioja,ES,2021-02-03 02:06:30,42.25,-2.5,41.0,93,0,6.31
385,La Ciotat,FR,2021-02-03 02:06:30,43.1748,5.6045,53.01,90,0,5.01
386,Shingu,JP,2021-02-03 02:06:30,33.7333,135.9833,42.8,45,20,20.71
387,Namibe,AO,2021-02-03 02:06:31,-15.1961,12.1522,72.27,73,89,5.57
388,Tukrah,LY,2021-02-03 02:06:31,32.5341,20.5791,56.34,75,71,8.95
389,Solok,ID,2021-02-03 02:06:31,-0.7918,100.6593,80.6,83,40,3.44
390,Ponta Delgada,PT,2021-02-03 02:06:31,37.7333,-25.6667,55.4,76,20,27.63
391,Waipawa,NZ,2021-02-03 02:06:31,-41.4122,175.5153,72.0,60,0,11.5
392,Olafsvik,IS,2021-02-03 02:06:31,64.8945,-23.7142,34.02,85,100,12.93
393,Lidkoping,SE,2021-02-03 02:06:31,58.5052,13.1577,26.6,93,90,9.22
394,Bajil,YE,2021-02-03 02:06:31,15.0584,43.2851,70.97,77,0,2.48
395,Cacoal,BR,2021-02-03 02:06:31,-11.4386,-61.4472,74.44,91,89,1.41
396,Nyurba,RU,2021-02-03 02:06:32,63.2842,118.3319,-26.91,84,100,9.19
397,Bloomsburg,US,2021-02-03 02:06:32,41.0037,-76.4549,28.0,83,100,7.31
398,Trabzon,TR,2021-02-03 02:06:32,40.9167,39.8333,55.4,41,0,1.14
399,Ereymentau,KZ,2021-02-03 02:06:32,51.6199,73.1033,25.2,96,100,21.59
400,Puerto Leguizamo,CO,2021-02-03 02:06:32,-0.1934,-74.7819,73.9,88,89,1.88
401,Emerald,AU,2021-02-03 02:02:19,-23.5333,148.1667,90.0,37,40,10.36
402,Chabahar,IR,2021-02-03 02:06:32,25.2919,60.643,67.44,52,0,5.17
403,Livingstonia,MW,2021-02-03 02:06:32,-10.606,34.1063,63.68,87,49,1.52
404,Owando,CG,2021-02-03 02:06:32,-0.4819,15.8999,72.86,92,0,1.74
405,Zanjan,IR,2021-02-03 02:06:33,36.6736,48.4787,34.23,78,0,1.39
406,Sakaiminato,JP,2021-02-03 02:03:43,35.55,133.2333,41.0,48,75,20.71
407,Ucluelet,CA,2021-02-03 02:06:33,48.9329,-125.5528,39.2,93,90,12.66
408,Khatanga,RU,2021-02-03 02:06:33,71.9667,102.5,-19.93,87,100,3.42
409,Hovd,MN,2021-02-03 02:06:33,48.0056,91.6419,3.92,85,7,1.43
410,Port Blair,IN,2021-02-03 02:06:33,11.6667,92.75,79.09,71,1,12.82
411,Fujin,CN,2021-02-03 02:06:33,47.26,132.0322,-11.25,81,1,13.29
412,Ous,RU,2021-02-03 02:06:33,60.9058,61.5186,5.86,93,2,6.35
413,Tigil,RU,2021-02-03 02:06:33,57.8,158.6667,3.07,90,100,6.82
414,Ust-Maya,RU,2021-02-03 02:06:34,60.4167,134.5333,-37.61,78,100,3.0
415,Oktyabrskiy,RU,2021-02-03 02:06:34,54.4815,53.471,14.49,96,100,4.21
416,Arrecife,ES,2021-02-03 02:06:34,28.963,-13.5477,62.6,82,90,9.22
417,Shache,CN,2021-02-03 02:06:34,38.4167,77.2406,25.61,80,100,1.9
418,Ola,RU,2021-02-03 02:06:34,59.5833,151.2833,-13.04,82,15,12.37
419,Batticaloa,LK,2021-02-03 02:06:10,7.7102,81.6924,78.06,83,99,15.46
420,Puerto Princesa,PH,2021-02-03 02:06:34,9.7392,118.7353,80.6,83,75,4.61
421,Chapais,CA,2021-02-03 02:06:34,49.7834,-74.8492,15.8,79,1,12.66
422,Kuito,AO,2021-02-03 02:06:35,-12.3833,16.9333,60.3,97,100,2.3
423,Waddan,LY,2021-02-03 02:06:35,29.1614,16.139,43.0,93,0,4.94
424,Doha,QA,2021-02-03 02:06:35,25.2867,51.5333,62.6,77,0,8.05
425,Diffa,NE,2021-02-03 02:06:35,13.3154,12.6113,67.98,18,0,10.2
426,Scottsbluff,US,2021-02-03 02:04:06,41.8666,-103.6672,42.8,49,1,8.05
427,Mezen,RU,2021-02-03 02:06:35,65.8522,44.24,16.7,97,100,3.96
428,Pokrovsk,UA,2021-02-03 02:06:35,48.282,37.1758,39.34,92,78,1.23
429,Kamaishi,JP,2021-02-03 02:06:35,39.2667,141.8833,26.6,86,75,6.91
430,Kajaani,FI,2021-02-03 02:02:01,64.2273,27.7285,-4.0,77,90,3.44
431,Villa Carlos Paz,AR,2021-02-03 02:06:36,-31.4241,-64.4978,64.99,89,100,2.06
432,Tatawin,TN,2021-02-03 02:06:36,32.9297,10.4518,57.2,51,0,8.05
433,Arman,RU,2021-02-03 02:06:36,59.7,150.1667,-16.1,79,0,13.58
434,Umm Lajj,SA,2021-02-03 02:06:36,25.0213,37.2685,73.24,84,18,7.49
435,Sao Joao Da Boa Vista,BR,2021-02-03 02:06:36,-21.9692,-46.7981,69.8,100,75,6.91
436,Chara,RU,2021-02-03 02:06:36,56.9064,118.2631,-24.05,72,39,1.68
437,Chingirlau,KZ,2021-02-03 02:06:37,51.095,54.0814,32.72,96,99,10.58
438,Qinzhou,CN,2021-02-03 02:06:37,21.95,108.6167,71.2,63,0,9.86
439,Swedru,GH,2021-02-03 02:06:37,5.5371,-0.6998,82.4,89,40,9.22
440,Hualmay,PE,2021-02-03 02:06:37,-11.0964,-77.6139,70.09,80,88,7.63
441,Pangody,RU,2021-02-03 02:06:37,65.85,74.4859,6.49,95,85,4.56
442,Vestmanna,FO,2021-02-03 02:06:37,62.1564,-7.1664,30.2,86,0,10.36
443,Wakkanai,JP,2021-02-03 02:06:37,45.4094,141.6739,6.8,85,90,29.93
444,Najran,SA,2021-02-03 02:06:38,17.4924,44.1277,51.8,50,0,2.08
445,Henties Bay,NA,2021-02-03 02:06:38,-22.116,14.2845,64.99,85,31,5.3
446,Partizanskoye,RU,2021-02-03 02:06:38,55.5006,94.39,22.37,95,100,14.76
447,Lerwick,GB,2021-02-03 02:06:38,60.1545,-1.1494,37.4,65,75,21.85
448,Saquena,PE,2021-02-03 02:06:38,-4.6667,-73.5167,74.8,95,99,1.66
449,Pokhara,NP,2021-02-03 02:06:39,28.2333,83.9833,54.09,37,0,4.03
450,Presidencia Roque Saenz Pena,AR,2021-02-03 02:06:39,-26.7852,-60.4388,73.99,99,100,1.99
451,Bilibino,RU,2021-02-03 02:06:39,68.0546,166.4372,1.63,86,60,4.81
452,San,ML,2021-02-03 02:06:39,13.3034,-4.8956,68.59,18,6,8.25
453,Port Lincoln,AU,2021-02-03 02:04:53,-34.7333,135.8667,68.63,61,81,9.22
454,Boa Vista,BR,2021-02-03 02:06:40,2.8197,-60.6733,80.6,69,0,6.91
455,Galle,LK,2021-02-03 02:06:40,6.0367,80.217,76.19,88,36,4.32
456,Lagoa,PT,2021-02-03 02:06:40,39.05,-27.9833,55.85,68,99,36.31
457,Sabang,ID,2021-02-03 02:06:40,5.8933,95.3214,81.95,78,10,17.63
458,Kharp,RU,2021-02-03 02:06:40,66.8014,65.8081,7.57,91,97,4.61
459,Kupang,ID,2021-02-03 02:06:40,-10.1667,123.5833,77.0,100,90,11.5
460,Karimganj,IN,2021-02-03 02:06:40,24.8667,92.35,59.9,61,0,2.89
461,Tres Arroyos,AR,2021-02-03 02:06:41,-38.3739,-60.2798,57.24,82,30,7.49
462,Port-Gentil,GA,2021-02-03 02:06:41,-0.7193,8.7815,80.74,82,100,10.16
463,Greven,DE,2021-02-03 02:06:41,52.0936,7.594,48.2,93,75,10.36
464,Beringovskiy,RU,2021-02-03 02:06:19,63.05,179.3167,10.72,95,100,9.24
465,Barra Do Garcas,BR,2021-02-03 02:06:41,-15.89,-52.2567,75.85,79,100,2.19
466,Saint-Louis,SN,2021-02-03 02:06:41,16.3333,-15.0,73.72,16,0,8.79
467,Temanggung,ID,2021-02-03 02:06:41,-7.3162,110.1755,80.6,78,20,8.05
468,Abha,SA,2021-02-03 02:04:09,18.2164,42.5053,55.4,41,0,1.74
469,Abu Dhabi,AE,2021-02-03 02:06:42,24.4667,54.3667,60.8,82,20,3.44
470,Fairbanks,US,2021-02-03 02:04:19,64.8378,-147.7164,-9.4,70,1,4.09
471,Kholuy,RU,2021-02-03 02:06:42,56.575,41.8692,11.37,96,93,3.83
472,Evensk,RU,2021-02-03 02:06:42,61.95,159.2333,15.48,92,100,22.21
473,Novo Aripuana,BR,2021-02-03 02:06:42,-5.1206,-60.3797,75.51,97,83,2.3
474,Zhangjiakou,CN,2021-02-03 02:06:42,40.81,114.8794,20.82,73,41,14.45
475,Port Hedland,AU,2021-02-03 02:06:43,-20.3167,118.5667,87.8,70,40,14.97
476,Mount Isa,AU,2021-02-03 02:06:43,-20.7333,139.5,95.0,36,0,6.91
477,Piacabucu,BR,2021-02-03 02:06:43,-10.4056,-36.4344,78.44,79,19,10.92
478,Tiznit,MA,2021-02-03 02:06:43,29.5833,-9.5,63.55,51,100,0.87
479,Sisimiut,GL,2021-02-03 02:06:43,66.9395,-53.6735,-5.55,81,0,12.21
480,Praya,CV,2021-02-03 02:02:36,14.9215,-23.5087,69.8,73,0,16.11
481,Maningrida,AU,2021-02-03 02:06:43,-12.0667,134.2667,87.8,68,98,5.46
482,Bambanglipuro,ID,2021-02-03 02:03:21,-7.95,110.2833,78.73,86,67,11.74
483,Portland,US,2021-02-03 02:04:27,45.5234,-122.6762,44.6,76,90,9.22
484,Broken Hill,AU,2021-02-03 02:06:44,-31.95,141.4333,75.2,29,0,6.91
485,Karatau,KZ,2021-02-03 02:02:00,43.1667,70.4667,33.03,94,62,4.07
486,Antropovo,RU,2021-02-03 02:06:44,58.3988,43.0066,11.57,97,97,3.8
487,Medford,US,2021-02-03 02:06:44,42.3265,-122.8756,46.4,49,1,4.61
488,Albanel,CA,2021-02-03 02:06:26,48.8832,-72.4487,26.6,50,100,9.22
489,Partur,IN,2021-02-03 02:06:44,19.6,76.2167,60.15,33,0,4.5
490,Crowley,US,2021-02-03 02:05:03,30.2141,-92.3746,46.99,77,47,3.96
491,Srednekolymsk,RU,2021-02-03 02:06:45,67.45,153.6833,-19.93,86,100,4.38
492,Bakhmach,UA,2021-02-03 02:06:45,51.1808,32.7569,19.06,98,52,7.49
493,Farafangana,MG,2021-02-03 02:06:45,-22.8167,47.8333,77.29,79,11,5.35
494,Kurumkan,RU,2021-02-03 02:06:45,54.3,110.3,-21.59,76,78,1.99
495,Tenenkou,ML,2021-02-03 02:06:45,14.4572,-4.9169,68.92,19,0,9.75
496,Dunedin,NZ,2021-02-03 02:04:36,-45.8742,170.5036,64.99,73,66,13.09
497,Chengde,CN,2021-02-03 02:06:46,40.9725,117.9361,17.46,68,100,3.36
498,Kachiry,KZ,2021-02-03 02:06:46,53.0675,76.1036,24.96,96,100,16.17
499,Padang,ID,2021-02-03 02:06:21,-0.9492,100.3543,80.6,83,40,3.44
500,Half Moon Bay,US,2021-02-03 02:06:46,37.4636,-122.4286,54.0,93,1,4.36
501,Savalou,BJ,2021-02-03 02:04:18,7.9281,1.9756,79.0,73,0,5.77
502,Kamalpur,IN,2021-02-03 02:06:19,24.2,91.8333,50.0,100,0,0.96
503,Lazaro Cardenas,MX,2021-02-03 02:06:47,17.9583,-102.2,75.67,82,0,4.32
504,Vengerovo,RU,2021-02-03 02:06:47,55.6848,76.7471,22.42,97,100,15.52
505,Lawrenceburg,US,2021-02-03 02:06:47,38.0373,-84.8966,30.99,69,75,8.05
506,Zarya,RU,2021-02-03 02:06:47,55.7553,38.0958,8.6,92,40,4.47
507,Coihaique,CL,2021-02-03 02:06:47,-45.5752,-72.0662,66.2,55,0,1.14
508,Maiduguri,NG,2021-02-03 02:06:48,11.8464,13.1603,68.34,23,0,8.46
509,Vostok,RU,2021-02-03 02:06:48,46.4856,135.8833,-20.02,84,100,11.92
510,Richards Bay,ZA,2021-02-03 02:06:48,-28.783,32.0377,67.51,86,100,4.34
511,Tual,ID,2021-02-03 02:06:48,-5.6667,132.75,81.43,81,100,20.49
512,Dolovo,RS,2021-02-03 02:06:48,44.9011,20.8775,33.8,100,40,4.61
513,Meadow Lake,US,2021-02-03 02:06:49,34.8014,-106.5436,60.8,31,75,4.61
514,Petropavlovsk-Kamchatskiy,RU,2021-02-03 02:01:56,53.0452,158.6483,21.2,73,75,13.42
515,San Cristobal,VE,2021-02-03 02:06:41,7.7669,-72.225,84.2,54,20,2.3
516,Russell,US,2021-02-03 02:06:49,32.3502,-85.1999,42.8,52,1,9.22
517,Atikokan,CA,2021-02-03 02:06:50,48.7555,-91.6216,20.57,97,95,7.49
518,Kholodnyy,RU,2021-02-03 02:06:50,62.7167,147.95,-28.59,77,98,3.42
519,Ilheus,BR,2021-02-03 02:06:50,-14.7889,-39.0494,77.0,94,75,4.61
520,Poum,NC,2021-02-03 02:06:50,-20.2333,164.0167,77.14,82,100,26.69
521,Kahului,US,2021-02-03 02:06:50,20.8947,-156.47,82.4,57,40,10.36
522,Caramay,PH,2021-02-03 02:06:51,10.1815,119.236,81.63,75,97,14.81
523,Husavik,IS,2021-02-03 02:06:51,66.0449,-17.3389,6.8,78,0,5.75
524,Belaya Gora,RU,2021-02-03 02:06:51,68.5333,146.4167,-25.53,85,35,2.53
525,Waingapu,ID,2021-02-03 02:06:51,-9.6567,120.2641,82.6,76,96,14.92
526,Alaminos,PH,2021-02-03 02:06:51,14.0639,121.2465,84.0,68,8,8.01
527,Almaty,KZ,2021-02-03 02:03:00,43.25,76.95,26.6,93,90,4.47
528,Ordzhonikidze,KZ,2021-02-03 02:06:51,52.4411,61.7408,34.05,93,100,14.14
529,Taiyuan,CN,2021-02-03 02:06:51,37.8694,112.5603,28.4,31,0,2.24
530,Djougou,BJ,2021-02-03 02:06:52,9.7085,1.666,70.92,21,0,3.58
531,Boca Do Acre,BR,2021-02-03 02:06:52,-8.7522,-67.3978,74.97,93,19,0.74
532,High Level,CA,2021-02-03 02:06:52,58.5169,-117.136,-7.6,77,75,12.66
533,Libreville,GA,2021-02-03 02:02:33,0.3925,9.4537,82.4,89,20,6.91
534,Longonjo,AO,2021-02-03 02:06:52,-12.9067,15.2533,58.86,79,85,1.45
535,Hervey Bay,AU,2021-02-03 02:06:52,-25.2986,152.8535,84.0,64,83,5.99
536,Cristobal Obregon,MX,2021-02-03 02:06:52,16.35,-93.5333,64.4,68,1,20.71
537,Inhambane,MZ,2021-02-03 02:06:53,-23.865,35.3833,79.39,85,92,3.31
538,Gazli,UZ,2021-02-03 02:06:53,40.1333,63.45,40.86,76,0,9.15
539,Killin,US,2021-02-03 02:06:53,33.6123,-91.7412,33.8,86,1,3.44
540,Nerchinskiy Zavod,RU,2021-02-03 02:06:53,51.3088,119.61,-26.54,81,0,0.81
541,Ketchikan,US,2021-02-03 02:06:54,55.3422,-131.6461,37.4,80,1,3.44
542,Siva,EG,2021-02-03 02:06:54,29.2041,25.5195,55.54,86,4,9.44
543,Sao Gabriel Da Cachoeira,BR,2021-02-03 02:06:54,-0.1303,-67.0892,73.38,97,21,1.63
544,Shieli,KZ,2021-02-03 02:02:01,44.1667,66.75,29.59,88,0,2.13
545,Charlestown,AU,2021-02-03 02:06:54,-32.95,151.6667,73.4,64,75,13.8
546,Kargopol,RU,2021-02-03 02:06:54,61.5071,38.9456,3.09,94,95,2.51
547,Rundu,NA,2021-02-03 02:06:54,-17.9333,19.7667,68.16,88,100,0.34
548,Mattawa,US,2021-02-03 02:06:55,46.7379,-119.9028,41.0,65,40,12.66
549,Ambon,ID,2021-02-03 02:06:55,-3.6954,128.1814,87.8,66,40,16.11
550,Zhigansk,RU,2021-02-03 02:06:55,66.7697,123.3711,-33.36,83,100,17.69
551,Murray Bridge,AU,2021-02-03 02:06:55,-35.1167,139.2667,73.0,48,34,1.79
552,Rapid Valley,US,2021-02-03 02:06:55,44.0625,-103.1463,42.01,59,1,2.75
553,Chegdomyn,RU,2021-02-03 02:06:55,51.1167,133.0167,-29.56,77,82,1.48
554,Jumla,NP,2021-02-03 02:06:55,29.2747,82.1838,34.54,61,0,3.94
555,Valle De Allende,MX,2021-02-03 02:06:56,26.9333,-105.4,61.97,33,100,6.17
556,Bagdarin,RU,2021-02-03 02:06:56,54.4333,113.6,-19.98,75,0,4.21
557,Haukipudas,FI,2021-02-03 02:06:56,65.1765,25.3523,-7.6,84,75,1.14
558,Guadalajara,MX,2021-02-03 02:04:48,20.6667,-103.3333,68.0,22,40,6.91
559,Airai,TL,2021-02-03 02:06:35,-8.9266,125.4092,68.32,94,99,4.27
560,Berdigestyakh,RU,2021-02-03 02:06:56,62.0989,126.6992,-36.27,80,100,6.15
